product_name,mrp,price,pdp_url,brand_name,product_category,retailer,description,rating,review_count,style_attributes,total_sizes,available_size,color
Sheer Enough Sheer Lace Hipster 845253,$48.00 ,$33.60 ,http://www1.macys.com/shop/product/wacoal-sheer-enough-sheer-lace-hipster-845253?ID=2502262&CategoryID=65739,Wacoal,Women - Lingerie & Shapewear - Designer Lingerie,Macys US,"Lovely, light and perfectly unique. This sheer lace and mesh hipster from Wacoal is whisper-soft beneath your favorite outfits.",,,"[""Mesh and lace front and back panels"", ""Lined at gusset"", ""Nylon/spandex; gusset: cotton"", ""Hand wash"", ""Imported"", ""Web ID: 2502262""]","[""S"", ""M"", ""XL""]","[""S"", ""M"", ""XL""]",High Rise
Retro Chic Contour Bra 853186,$65.00 ,$45.50 ,http://www1.macys.com/shop/product/wacoal-retro-chic-contour-bra-853186?ID=4355583&CategoryID=65739,Wacoal,Women - Lingerie & Shapewear - Designer Lingerie,Macys US,"Superb support and lovely, feminine details come together in this seamless, full coverage, molded bra from Wacoal.",5,3,"[""Adjustable, restricted, stretch straps with back release"", ""Kicked-in back straps"", ""Seamless, underwire, full-coverage cups with supportive spacers"", ""Two needle wire cover"", ""Triple back hook-and-eye closure"", ""Polyester/spandex; lace: nylon"", ""Hand wash"", ""Imported"", ""Web ID: 4355583""]","[""32D"", ""42DD"", ""44D"", ""44DD"", ""44DDD""]","[""32D"", ""42DD"", ""44D"", ""44DD"", ""44DDD""]",White
b.splendid Seamless Hipster 978255,$13.00 ,$13.00 ,http://www1.macys.com/shop/product/b.temptd-by-wacoal-b.splendid-seamless-hipster-978255?ID=4427348&CategoryID=55805,b.tempt'd by Wacoal,Women - Lingerie & Shapewear - Panties,Macys US,"Soft, sleek heather fabric is seamlessly designed for the smoothest look yet in the b.splendid hipster from b.tempt'd by Wacoal.",,,"[""Elastic waistband"", ""Smooth stitching at the leg openings for no visible panty lines"", ""Lined at gusset"", ""Nylon/polyester/spandex; gusset: cotton/spandex"", ""Hand wash"", ""Imported"", ""Web ID: 4427348""]","[""S"", ""M"", ""L"", ""XL""]","[""S"", ""M"", ""L"", ""XL""]",Limoges/Heather
Icon Modern T-Shirt Bra F3646,$42.00 ,$42.00 ,http://www1.macys.com/shop/product/calvin-klein-icon-modern-t-shirt-bra-f3646?ID=926021&CategoryID=65739,Calvin Klein,Women - Lingerie & Shapewear - Designer Lingerie,Macys US,Make sure you add this style to your collection. Calvin Klein's Icon Modern T-Shirt Bra features seamless contour demi cups with encased wire for extra support. Style #F3646,4.6,17,"[""Fully-adjustable straps"", ""Seamless, contour demi cups with encased wire for support"", ""Mesh wings with picot trim and mesh at center gore"", ""Padded closure for comfort"", ""Nylon/elastane"", ""Hand wash"", ""Imported"", ""Web ID: 926021"", ""Halter strap at back neck"", ""Unlined, wireless cups"", ""Wide lace band under bust"", ""Pull-on style"", ""Cotton/elastane"", ""Hand wash"", ""Imported""]","[""32A"", ""32B"", ""32C"", ""32D"", ""32DD"", ""34A"", ""34B"", ""34C"", ""34D"", ""34DD"", ""36A"", ""36B"", ""36C"", ""36D"", ""36DD"", ""38B"", ""38C"", ""38D"", ""38DD""]","[""32A"", ""32B"", ""32C"", ""32D"", ""34A"", ""34B"", ""34C"", ""34D""]",Smoke
Jogger Pants QS5716,$58.00 ,$58.00 ,http://www1.macys.com/shop/product/calvin-klein-modern-cotton-jogger-pants-qs5716?ID=3676035&CategoryID=65739,Calvin Klein Modern Cotton,Women - Lingerie & Shapewear - Designer Lingerie,Macys US,A super soft cotton-blend makes these jogger pants from Calvin Klein the perfect choice when you're looking for total comfort.,,,"[""Wide elastic waistband features logo"", ""Off-seam pockets"", ""Full-length with ribbed cuffs"", ""Cotton/polyester"", ""Machine washable"", ""Imported"", ""Web ID: 3676035"", ""Halter strap at back neck"", ""Unlined, wireless cups"", ""Wide lace band under bust"", ""Pull-on style"", ""Cotton/elastane"", ""Hand wash"", ""Imported""]","[""XS"", ""S"", ""M"", ""L"", ""XL""]","[""XS"", ""S"", ""M"", ""L"", ""XL""]",Black
Lace Padded Bralette 487004,$58.00 ,$58.00 ,http://www1.macys.com/shop/product/hanky-panky-lace-padded-bralette-487004?ID=2435395&CategoryID=65739,Hanky Panky,Women - Lingerie & Shapewear - Bras,Macys US,A bralette from Hanky Panky utterly allures with dark lace and a removable padded design.,,,"[""Allover lace body with trims throughout"", ""Adjustable straps"", ""Removable pads "", ""Pullover style"", ""Nylon; lining/trim: nylon/spandex; bra pads: polyester"", ""Hand wash"", ""Made in USA"", ""Web ID: 2435395""]","[""XXS"", ""XS"", ""S"", ""M""]","[""S""]",Chai
Signature Lace Plus Size Original Rise Thong 4811X,$22.00 ,$22.00 ,http://www1.macys.com/shop/product/hanky-panky-signature-lace-plus-size-original-rise-thong-4811x?ID=1082688&CategoryID=65739,Hanky Panky,Women - Lingerie & Shapewear - Designer Lingerie,Macys US,"You can't go wrong with Hanky Panky's signature fit, feel and comfort. The Signature Lace Original Thong is made of beautiful, soft lace and has a flattering v-shaped waistband. Best of all-there's no visible panty line! Style #4811X",5,1,"[""One size fits 14-24"", ""Soft lace"", ""V-shaped waistband"", ""Lined at gusset"", ""Body: Nylon; Trim: Nylon/spandex; Lining: cotton"", ""Hand wash"", ""Made in USA"", ""Web ID: 1082688""]","[""OS""]","[""OS""]",Granite
Icon Modern T-Shirt Bra F3646,$42.00 ,$42.00 ,http://www1.macys.com/shop/product/calvin-klein-icon-modern-t-shirt-bra-f3646?ID=926021&CategoryID=65739,Calvin Klein,Women - Lingerie & Shapewear - Designer Lingerie,Macys US,Make sure you add this style to your collection. Calvin Klein's Icon Modern T-Shirt Bra features seamless contour demi cups with encased wire for extra support. Style #F3646,4.6,17,"[""Fully-adjustable straps"", ""Seamless, contour demi cups with encased wire for support"", ""Mesh wings with picot trim and mesh at center gore"", ""Padded closure for comfort"", ""Nylon/elastane"", ""Hand wash"", ""Imported"", ""Web ID: 926021"", ""Halter strap at back neck"", ""Unlined, wireless cups"", ""Wide lace band under bust"", ""Pull-on style"", ""Cotton/elastane"", ""Hand wash"", ""Imported""]","[""32A"", ""32B"", ""32C"", ""32D"", ""32DD"", ""34A"", ""34B"", ""34C"", ""34D"", ""34DD"", ""36A"", ""36B"", ""36C"", ""36D"", ""36DD"", ""38B"", ""38C"", ""38D"", ""38DD""]","[""32A"", ""32B"", ""32C"", ""32D"", ""34A"", ""34B"", ""34C"", ""34D""]",Smoke
I Do Original Rise Thong 6511,$31.00 ,$31.00 ,http://www1.macys.com/shop/product/hanky-panky-i-do-original-rise-thong-6511?ID=1774020&CategoryID=65739,Hanky Panky,Women - Lingerie & Shapewear - Designer Lingerie,Macys US,"You can't go wrong with Hanky Panky's signature fit, feel and comfort. The Signature Original Rise Thong is made of beautiful, soft lace and has a flattering v-shaped waistband. Best of all--there's no visible panty line! This style is perfect for your special day--it has the words ""I Do"" in rhinestones on the waistband. Style #6511",,,"[""One size fits sizes 4-14"", ""Soft lace"", ""V-shaped waistband"", ""Lined at gusset"", ""Nylon/spandex; gusset: cotton"", ""Hand wash"", ""Made in USA"", ""Web ID: 1774020""]","[""OS""]","[""OS""]",White
Embrace Lace Soft Cup Wireless Bra 852191,$38.00 ,$38.00 ,http://www1.macys.com/shop/product/wacoal-embrace-lace-soft-cup-wireless-bra-852191?ID=1940063&CategoryID=65739,Wacoal,Women - Lingerie & Shapewear - Designer Lingerie,Macys US,This gorgeous lacy style features two-section lace cups with camisole straps. The wide stretch elastic bottom band adds comfort. The Embrace Lace Soft Cup Wireless Bra by Wacoal. Style #852191,3.9,11,"[""Two-section lace cups with camisole straps"", ""Two-ply stretch wings"", ""Wide stretch elastic bottom band"", ""Adjustable j-hook on back strap "", ""Nylon/spandex; lace: nylon/polyester/spandex"", ""Hand wash"", ""Imported"", ""Web ID: 1940063""]","[""30"", ""32"", ""34"", ""36"", ""38"", ""40""]","[""30"", ""32"", ""34"", ""36"", ""38"", ""40""]",Tango Red/Coral Blush
Retro Lace Bralette 9K7406,$56.00 ,$56.00 ,http://www1.macys.com/shop/product/hanky-panky-retro-lace-bralette-9k7406?ID=2489188&CategoryID=65739,Hanky Panky,Women - Lingerie & Shapewear - Designer Lingerie,Macys US,"Stay comfortable in this cute bralette from Hanky Panky, beautifully fashioned in soft mesh lace.",,,"[""Adjustable straps"", ""Wireless cups with sheer mesh lace and decorative trim"", ""Pull-on style"", ""Nylon/spandex"", ""Hand wash"", ""Made in USA"", ""Web ID: 2489188""]","[""XS"", ""S"", ""M"", ""L""]","[""XS"", ""S"", ""M"", ""L""]",Marshmallow
Lace Affair Soft-Cup Bra 852256,$44.00 ,$44.00 ,http://www1.macys.com/shop/product/wacoal-lace-affair-soft-cup-bra-852256?ID=2901517&CategoryID=55799,Wacoal,Women - Lingerie & Shapewear - Bras,Macys US,A smooth satin band adds security and comfort to the exquisite cross-dye lace cups of this bra from Wacoal.,3,1,"[""Adjustable straps"", ""Wireless, lace cups"", ""Split cup sizing for a better fit"", ""Vertical seam delivers great fit and support"", ""Encased underbust elastic anchors the garment"", ""Double hook-and-eye back closure"", ""Polyester/nylon/spandex"", ""Hand wash"", ""Imported"", ""Web ID: 2901517""]","[""30A/B"", ""30C/D"", ""32A/B"", ""32C/D"", ""34A/B"", ""34C/D"", ""36A/B"", ""36C/D"", ""38A/B"", ""38C/D"", ""40A/B"", ""40C/D""]","[""32C/D"", ""34A/B"", ""34C/D"", ""36A/B""]",Wild Aster/Lilac
Signature Lace Vikini 482374,$30.00 ,$30.00 ,http://www1.macys.com/shop/product/hanky-panky-signature-lace-vikini-482374?ID=1082684&CategoryID=55805,Hanky Panky,Women - Lingerie & Shapewear - Panties,Macys US,"You can't go wrong with Hanky Panky's signature fit, feel and comfort. The Signature Lace Vikini is made of soft lace and has a flattering v-shaped waistband. Style #482374",5,3,"[""Soft lace"", ""V-shaped waistband"", ""Lined at gusset"", ""Body: Nylon; Trim: Nylon/spandex; Lining: cotton"", ""Hand wash"", ""Made in USA"", ""Web ID: 1082684""]","[""S"", ""M"", ""L"", ""XL""]","[""S"", ""M"", ""L"", ""XL""]",Chai
I Do Original Rise Thong 6511,$31.00 ,$31.00 ,http://www1.macys.com/shop/product/hanky-panky-i-do-original-rise-thong-6511?ID=1774020&CategoryID=55805,Hanky Panky,Women - Lingerie & Shapewear - Panties,Macys US,"You can't go wrong with Hanky Panky's signature fit, feel and comfort. The Signature Original Rise Thong is made of beautiful, soft lace and has a flattering v-shaped waistband. Best of all--there's no visible panty line! This style is perfect for your special day--it has the words ""I Do"" in rhinestones on the waistband. Style #6511",,,"[""One size fits sizes 4-14"", ""Soft lace"", ""V-shaped waistband"", ""Lined at gusset"", ""Nylon/spandex; gusset: cotton"", ""Hand wash"", ""Made in USA"", ""Web ID: 1774020""]","[""OS""]","[""OS""]",Powderblue
Sheer Marquisette Lightly-Lined Demi Bra QF1839,$38.00 ,$38.00 ,http://www1.macys.com/shop/product/calvin-klein-sheer-marquisette-lightly-lined-demi-bra-qf1839?ID=4398668&CategoryID=55799,Calvin Klein,Women - Lingerie & Shapewear - Bras,Macys US,Chic contrast trim accentuates the attractive contour and shape of this demi bra from Sheer Marquisette by Calvin Klein.,,,"[""Adjustable straps"", ""Lightly lined, underwire cups"", ""Double hook-and-eye back closure"", ""Nylon/elastane"", ""Hand wash"", ""Imported"", ""Web ID: 4398668""]","[""32A"", ""32B"", ""32C"", ""32D"", ""34A"", ""34B"", ""34C"", ""34D"", ""36A"", ""36B"", ""36C"", ""36D"", ""38B"", ""38C""]","[""32A"", ""32B"", ""32C"", ""32D"", ""34A"", ""34B"", ""34C"", ""34D"", ""36A""]",Tranquil Blue
b.adorable Lace-Waistband Bikini 932182,$13.00 ,$13.00 ,http://www1.macys.com/shop/product/b.temptd-by-wacoal-b.adorable-lace-waistband-bikini-932182?ID=2891483&CategoryID=65739,b.tempt'd by Wacoal,Women - Lingerie & Shapewear - Designer Lingerie,Macys US,Delicate embroidery at the waistline gives this b.adorable bikini from b.tempt'd by Wacoal feminine appeal.,,,"[""Lace waistband"", ""Elastic at leg openings"", ""Lined at gusset"", ""Modal/spandex/nylon; gusset: cotton"", ""Hand wash"", ""Imported"", ""Web ID: 2891483""]","[""S"", ""M"", ""L"", ""XL""]","[""S"", ""M"", ""L"", ""XL""]",Au Natural
Seamless Illusions Logo Bikini QD3615,$12.00 ,$12.00 ,http://www1.macys.com/shop/product/calvin-klein-seamless-illusions-logo-bikini-qd3615?ID=3079090&CategoryID=65739,Calvin Klein,Women - Lingerie & Shapewear - Designer Lingerie,Macys US,"Soft and smooth, this stretchy bikini from Calvin Klein features the chic logo at the left hip.",,,"[""Elastic waistband features logo"", ""Lined at gusset"", ""Nylon/elastane; gusset: cotton"", ""Machine washable"", ""Imported"", ""Web ID: 3079090""]","[""S"", ""M"", ""L""]","[""S"", ""M"", ""L""]",Harmony/Silver Lurex
Invisibles with Lace T-Shirt Bra QF1528,$48.00 ,$48.00 ,http://www1.macys.com/shop/product/calvin-klein-invisibles-with-lace-t-shirt-bra-qf1528?ID=2708254&CategoryID=55799,Calvin Klein,Women - Lingerie & Shapewear - Bras,Macys US,A pretty floral lace overlay perfectly complements this sheer mesh T-shirt bra from Calvin Klein.,3.7,3,"[""Adjustable straps"", ""Lined, underwire cups with sheer mesh and lace overlay"", ""Double hook-and-eye back closure"", ""Nylon/elastane"", ""Hand wash"", ""Imported"", ""Web ID: 2708254"", ""Halter strap at back neck"", ""Unlined, wireless cups"", ""Wide lace band under bust"", ""Pull-on style"", ""Cotton/elastane"", ""Hand wash"", ""Imported""]","[""34B"", ""34C"", ""34D"", ""34DD"", ""36B"", ""36C"", ""36D"", ""36DD"", ""38B"", ""38C"", ""38D"", ""38DD""]","[""34DD""]",Bare
Faithfully Yours Strapless 954108,$40.00 ,$40.00 ,http://www1.macys.com/shop/product/b.temptd-by-wacoal-faithfully-yours-strapless-954108?ID=574133&CategoryID=55799,b.tempt'd by Wacoal,Women - Lingerie & Shapewear - Bras,Macys US,"Keep your gorgeous figure where it belongs with the no-slip, lace-trimmed Faithfully Yours strapless bra. By b.tempt'd by Wacoal. Style #954108",4.4,14,"[""Strapless; includes detachable adjustable straps"", ""Seamless push-up cups with sides bones and underwire"", ""Small keyhole accented by satin bow at center front"", ""Mesh sides with contrast lace trim and no-slip elastic at interior"", ""Dual back hook-and-eye closure"", ""Nylon/Polyester/Spandex"", ""Hand wash"", ""Imported"", ""Web ID: 574133""]","[""30B"", ""30C"", ""30D"", ""32B"", ""32C"", ""32D"", ""32DD"", ""34B"", ""34C"", ""34D"", ""34DD"", ""36B"", ""36C"", ""36D""]","[""30B"", ""30C"", ""30D"", ""32B"", ""32C"", ""32D"", ""32DD"", ""34B"", ""34C""]",Au Natural
b.adorable Lace-Trim Bralette 935182,$24.00 ,$24.00 ,http://www1.macys.com/shop/product/b.temptd-by-wacoal-b.adorable-lace-trim-bralette-935182?ID=2891482&CategoryID=65739,b.tempt'd by Wacoal,Women - Lingerie & Shapewear - Designer Lingerie,Macys US,Pretty lace beautifully frames this comfy b.adorable bralette from b.tempt'd by Wacoal.,3,2,"[""Adjustable straps"", ""Underbust ruching boosts cups"", ""Lace band under bust anchors the cups in place"", ""Pull-on style"", ""Modal/spandex/nylon"", ""Hand wash"", ""Imported"", ""Web ID: 2891482""]","[""S"", ""M"", ""L"", ""XL""]","[""S"", ""M"", ""L"", ""XL""]",White
Retro Chic Contour Bra 853186,$65.00 ,$34.99 ,http://www1.macys.com/shop/product/wacoal-retro-chic-contour-bra-853186?ID=4363302&CategoryID=65739,Wacoal,Women - Lingerie & Shapewear - Designer Lingerie,Macys US,"Superb support and lovely, feminine details come together in this seamless, full coverage, molded bra from Wacoal.",4.3,11,"[""Adjustable, restricted, stretch straps with back release"", ""Kicked-in back straps"", ""Seamless, underwire, full-coverage cups with supportive spacers"", ""Two needle wire cover"", ""Triple back hook-and-eye closure"", ""Polyester/spandex; lace: nylon"", ""Hand wash"", ""Imported"", ""Web ID: 4363302""]","[""32D"", ""32G"", ""32H"", ""34D"", ""34H"", ""40DD"", ""40DDD"", ""42D"", ""42DD"", ""42DDD"", ""44D"", ""44DD"", ""44DDD""]","[""32D"", ""32G"", ""32H"", ""34H"", ""40DD"", ""40DDD"", ""42D""]",Toast
Halo Lace Boyshort 870205,$15.00 ,$15.00 ,http://www1.macys.com/shop/product/wacoal-halo-lace-boyshort-870205?ID=1878106&CategoryID=55805,Wacoal,Women - Lingerie & Shapewear - Panties,Macys US,A fit that is heavenly. The stretch lace Halo Lace Boyshort by Wacoal gently hugs your body in all the right places. Style #870205,5,2,"[""Stretch lace waistband"", ""All-over floral lace"", ""Lined at gusset"", ""Nylon/polyamide/spandex/elastane; gusset: cotton"", ""Hand wash"", ""Imported"", ""Web ID: 1878106""]","[""S"", ""M"", ""L"", ""XL""]","[""L""]",Cappuccino
How Perfect Full-Figure Wireless Bra 852389,$55.00 ,$55.00 ,http://www1.macys.com/shop/product/wacoal-how-perfect-full-figure-wireless-bra-852389?ID=3048065&CategoryID=65739,Wacoal,Women - Lingerie & Shapewear - Designer Lingerie,Macys US,"Designed for total comfort and support, the clean lines of this full figure bra from Wacoal create a smooth look under your favorite outfits.",4,1,"[""Adjustable straps"", ""Brushed, 2-ply, wireless, molded cups"", ""Mesh sling between cups provide support"", ""Leotard back"", ""Double hook-and-eye back closure"", ""Nylon/spandex"", ""Hand wash"", ""Imported"", ""Web ID: 3048065""]","[""34C"", ""34D"", ""34DD"", ""36C"", ""36D"", ""36DD"", ""36DDD"", ""36G"", ""38C"", ""38D"", ""38DD"", ""38DDD"", ""38G"", ""40C"", ""40D"", ""40DD"", ""40DDD"", ""40G"", ""42D"", ""42DD"", ""42DDD"", ""42G"", ""44D"", ""44DD"", ""44DDD""]","[""34C"", ""34D"", ""34DD"", ""36C"", ""36D"", ""36DD"", ""36DDD"", ""36G""]",Black
B. Smooth Seamless Brief 3-Pack 870175,$39.00 ,$39.00 ,http://www1.macys.com/shop/product/wacoal-b.-smooth-seamless-brief-3-pack-870175?ID=2656894&CategoryID=65739,Wacoal,Women - Lingerie & Shapewear - Designer Lingerie,Macys US,"Seamless, smooth styling makes this B-Smooth Wacoal brief extremely comfortable as well as totally invisible under everything you wear.",4.7,6,"[""Seamless waistband"", ""Lined at gusset"", ""Comes in a pack of 3"", ""Nylon/polyamide/spandex; gusset: nylon/polyamide/cotton/spandex"", ""Hand wash"", ""Imported"", ""Web ID: 2656894""]","[""S"", ""M"", ""L"", ""XL""]","[""S""]",Tango Red/Cappuccino/Black
Perfectly Fit Lace-Trim Bikini QF1830,$22.00 ,$22.00 ,http://www1.macys.com/shop/product/calvin-klein-perfectly-fit-lace-trim-bikini-qf1830?ID=4398667&CategoryID=55805,Calvin Klein,Women - Lingerie & Shapewear - Panties,Macys US,Stylish lace wraps around the edges of this sheer mesh and satin Perfectly Fit bikini from Calvin Klein.,,,"[""Elastic waistband with sheer mesh panel"", ""Lace trim at leg openings"", ""Sheer mesh back"", ""Lined at gusset"", ""Nylon/elastane; gusset: cotton"", ""Hand wash"", ""Imported"", ""Web ID: 4398667"", ""Halter strap at back neck"", ""Unlined, wireless cups"", ""Wide lace band under bust"", ""Pull-on style"", ""Cotton/elastane"", ""Hand wash"", ""Imported""]","[""XS"", ""S"", ""M"", ""L"", ""XL""]","[""XS"", ""S"", ""M"", ""L"", ""XL""]",Black
Plus Size Signature Lace Camisole 1390LX,$56.00 ,$56.00 ,http://www1.macys.com/shop/product/hanky-panky-plus-size-signature-lace-camisole-1390lx?ID=1111542&CategoryID=65739,Hanky Panky,Women - Lingerie & Shapewear - Designer Lingerie,Macys US,"You can't go wrong with Hanky Panky's signature fit, feel and comfort. The Signature Lace Unlined Camisole is made of beautiful, soft lace. Style #1390LX",4,3,"[""Non-adjustable straps"", ""Unlined"", ""Nylon/spandex"", ""Hand wash"", ""Made in USA"", ""Web ID: 1111542""]","[""1X"", ""2X"", ""3X""]","[""1X"", ""2X"", ""3X""]",Red
Essence Push-Up Bra QF1651,$30.00 ,$30.00 ,http://www1.macys.com/shop/product/calvin-klein-essence-push-up-bra-qf1651?ID=2778723&CategoryID=65739,Calvin Klein,Women - Lingerie & Shapewear - Designer Lingerie,Macys US,"Give your figure the perfect boost with this smooth, satiny push-up bra from Calvin Klein.",3,2,"[""Adjustable straps with logo"", ""Lined, underwire push-up cups"", ""Double hook-and-eye back closure"", ""Nylon/elastane"", ""Hand wash"", ""Imported"", ""Web ID: 2778723"", ""Halter strap at back neck"", ""Unlined, wireless cups"", ""Wide lace band under bust"", ""Pull-on style"", ""Cotton/elastane"", ""Hand wash"", ""Imported""]","[""32A"", ""32B"", ""32C"", ""32D"", ""34A"", ""34B"", ""34C"", ""34D"", ""36A"", ""36B"", ""36C"", ""36D"", ""38B"", ""38C""]","[""32B"", ""32C"", ""32D"", ""34A"", ""34B"", ""34C"", ""36A""]",Evolve
Snowflake Sheer Lace Bralette 5L7046,$53.00 ,$53.00 ,http://www1.macys.com/shop/product/hanky-panky-snowflake-sheer-lace-bralette-5l7046?ID=3145209&CategoryID=65739,Hanky Panky,Women - Lingerie & Shapewear - Designer Lingerie,Macys US,Allover soft lace gets a playful touch with a pretty snowflake print in this bralette from Hanky Panky.,,,"[""Adjustable straps"", ""Unlined, sheer lace cups"", ""Pull-on style"", ""Nylon"", ""Hand wash"", ""Made in USA"", ""Web ID: 3145209""]","[""XS"", ""S"", ""M""]","[""XS"", ""S"", ""M""]",Blue
