date,year,month,open,high,low,close,volume,id
20-04-2007 0:00,2007,4,90.89,506.5,90.55,90.97,18764180,1722
19-04-2007 0:00,2007,4,90.19,506.5,89.83,90.27,15230508,1723
18-04-2007 0:00,2007,4,90.16,506.5,89.6,90.4,16585134,1724
17-04-2007 0:00,2007,4,92,506.5,89.7,90.35,26870049,1725
16-04-2007 0:00,2007,4,90.57,506.5,90.25,91.43,21764792,1726
13-04-2007 0:00,2007,4,90.9,506.5,90.06,90.24,25718529,1727
12-04-2007 0:00,2007,4,92.04,506.5,90.72,92.19,23711969,1728
11-04-2007 0:00,2007,4,93.9,506.5,92.33,92.59,19633372,1729
10-04-2007 0:00,2007,4,93.67,506.5,93.41,94.25,12598044,1730
09-04-2007 0:00,2007,4,95.21,506.5,93.04,93.65,14772985,1731
05-04-2007 0:00,2007,4,94.12,506.5,93.52,94.68,12705136,1732
04-04-2007 0:00,2007,4,94.94,506.5,94.13,94.27,17039354,1733
03-04-2007 0:00,2007,4,94.14,506.5,93.76,94.5,20870473,1734
02-04-2007 0:00,2007,4,94.14,506.5,93.02,93.65,17936060,1735
30-03-2007 0:00,2007,3,94.28,506.5,92.75,92.91,21457745,1736
29-03-2007 0:00,2007,3,94.19,506.5,92.23,93.75,25928348,1737
28-03-2007 0:00,2007,3,94.88,506.5,93.15,93.24,33906998,1738
27-03-2007 0:00,2007,3,95.71,506.5,95,95.46,33310415,1739
26-03-2007 0:00,2007,3,93.99,506.5,93.3,95.85,30916304,1740
23-03-2007 0:00,2007,3,93.35,506.5,93.3,93.52,16119797,1741
22-03-2007 0:00,2007,3,93.73,506.5,93,93.96,20188862,1742
21-03-2007 0:00,2007,3,91.99,506.5,91.65,93.87,24551703,1743
20-03-2007 0:00,2007,3,91.35,506.5,91.06,91.48,17474064,1744
19-03-2007 0:00,2007,3,90.24,506.5,89.59,91.13,25471457,1745
16-03-2007 0:00,2007,3,89.54,506.5,89.32,89.59,20420101,1746
15-03-2007 0:00,2007,3,89.96,506.5,89.31,89.57,19982007,1747
14-03-2007 0:00,2007,3,88.6,506.5,87.92,90,28449426,1748
13-03-2007 0:00,2007,3,89.41,506.5,88.4,88.4,30994794,1749
12-03-2007 0:00,2007,3,88.07,506.5,87.99,89.87,26057079,1750
09-03-2007 0:00,2007,3,88.8,506.5,87.4,87.97,16146443,1751
08-03-2007 0:00,2007,3,88.59,506.5,87.46,88,18263700,1752
07-03-2007 0:00,2007,3,88.05,506.5,87.45,87.72,22372384,1753
06-03-2007 0:00,2007,3,87.8,506.5,87.4,88.19,25847208,1754
05-03-2007 0:00,2007,3,85.89,506.5,85.76,86.32,29998978,1755
02-03-2007 0:00,2007,3,86.77,506.5,85.21,85.41,30717745,1756
01-03-2007 0:00,2007,3,84.03,506.5,83.75,87.06,50566504,1757
28-02-2007 0:00,2007,2,83,506.5,83,84.61,32860017,1758
27-02-2007 0:00,2007,2,86.3,506.5,83.41,83.93,41003907,1759
26-02-2007 0:00,2007,2,89.84,506.5,87.61,88.65,22036706,1760
23-02-2007 0:00,2007,2,89.16,506.5,88.85,89.07,18511599,1761
22-02-2007 0:00,2007,2,90.8,506.5,88.53,89.51,29958756,1762
21-02-2007 0:00,2007,2,85.98,506.5,85.96,89.2,41287170,1763
20-02-2007 0:00,2007,2,84.65,506.5,84.16,85.9,22070251,1764
16-02-2007 0:00,2007,2,85.25,506.5,84.66,84.83,14287487,1765
15-02-2007 0:00,2007,2,85.44,506.5,84.78,85.21,12997017,1766
14-02-2007 0:00,2007,2,84.63,506.5,84.57,85.3,18150679,1767
13-02-2007 0:00,2007,2,85.16,506.5,84.3,84.63,21250545,1768
12-02-2007 0:00,2007,2,84.43,506.5,83.63,84.88,25873256,1769
09-02-2007 0:00,2007,2,85.88,506.5,83.21,83.27,30747848,1770
08-02-2007 0:00,2007,2,85.43,506.5,85.41,86.18,24264750,1771
07-02-2007 0:00,2007,2,84.48,506.5,83.55,86.15,38180972,1772
06-02-2007 0:00,2007,2,84.45,506.5,82.86,84.15,30893975,1773
05-02-2007 0:00,2007,2,84.3,506.5,83.94,83.94,20737742,1774
02-02-2007 0:00,2007,2,84.12,506.5,83.7,84.75,22205105,1775
01-02-2007 0:00,2007,2,86.23,506.5,84.74,84.74,23747329,1776
31-01-2007 0:00,2007,1,84.86,506.5,84.35,85.73,30588270,1777
30-01-2007 0:00,2007,1,86.43,506.5,85.25,85.55,20670188,1778
29-01-2007 0:00,2007,1,86.3,506.5,85.53,85.94,32230902,1779
26-01-2007 0:00,2007,1,87.12,506.5,84.99,85.38,35250938,1780
25-01-2007 0:00,2007,1,87.11,506.5,86.03,86.25,32394129,1781
24-01-2007 0:00,2007,1,86.68,506.5,86.08,86.7,33167929,1782
23-01-2007 0:00,2007,1,85.73,506.5,85.51,85.7,43164137,1783
22-01-2007 0:00,2007,1,89.14,506.5,85.65,86.79,51949057,1784
19-01-2007 0:00,2007,1,88.63,506.5,88.12,88.5,48739777,1785
18-01-2007 0:00,2007,1,92.1,506.5,89.05,89.07,84546205,1786
17-01-2007 0:00,2007,1,97.56,506.5,94.82,94.95,60026766,1787
16-01-2007 0:00,2007,1,95.68,506.5,95.45,97.1,44480774,1788
12-01-2007 0:00,2007,1,94.59,506.5,93.23,94.62,46892355,1789
11-01-2007 0:00,2007,1,95.94,506.5,95.1,95.8,51509384,1790
10-01-2007 0:00,2007,1,94.75,506.5,93.45,97,105657993,1791
09-01-2007 0:00,2007,1,86.45,506.5,85.15,92.57,119719526,1792
08-01-2007 0:00,2007,1,85.96,506.5,85.28,85.47,28490191,1793
05-01-2007 0:00,2007,1,85.77,506.5,84.4,85.05,29831017,1794
04-01-2007 0:00,2007,1,84.05,506.5,83.82,85.66,30575948,1795
03-01-2007 0:00,2007,1,86.29,506.5,81.9,83.8,44490464,1796
29-12-2006 0:00,2006,12,83.95,506.5,83.36,84.84,38458679,1797
28-12-2006 0:00,2006,12,80.22,506.5,79.65,80.87,40672264,1798
27-12-2006 0:00,2006,12,78.15,506.5,76.77,81.52,69308684,1799
26-12-2006 0:00,2006,12,82.15,506.5,80.89,81.51,17540418,1800
22-12-2006 0:00,2006,12,83.46,506.5,81.6,82.2,21914590,1801
21-12-2006 0:00,2006,12,84.7,506.5,82.2,82.9,32516912,1802
20-12-2006 0:00,2006,12,86.47,506.5,84.74,84.76,20306494,1803
19-12-2006 0:00,2006,12,84.73,506.5,83.62,86.31,32562383,1804
18-12-2006 0:00,2006,12,87.62,506.5,84.59,85.47,25799210,1805
15-12-2006 0:00,2006,12,89.02,506.5,87.33,87.72,26432983,1806
14-12-2006 0:00,2006,12,89.05,506.5,88.26,88.55,29755459,1807
13-12-2006 0:00,2006,12,87.95,506.5,87.15,89.05,30625605,1808
12-12-2006 0:00,2006,12,88.61,506.5,85.53,86.14,36969616,1809
11-12-2006 0:00,2006,12,88.9,506.5,88.05,88.75,17878086,1810
08-12-2006 0:00,2006,12,87.23,506.5,87,88.26,28027327,1811
07-12-2006 0:00,2006,12,90.02,506.5,86.9,87.04,35918982,1812
06-12-2006 0:00,2006,12,90.64,506.5,89.67,89.83,22810924,1813
05-12-2006 0:00,2006,12,91.66,506.5,90.87,91.27,23684720,1814
04-12-2006 0:00,2006,12,91.88,506.5,90.5,91.12,25367238,1815
01-12-2006 0:00,2006,12,91.8,506.5,90.1,91.32,28411382,1816
30-11-2006 0:00,2006,11,92.22,506.5,91.06,91.66,31109599,1817
29-11-2006 0:00,2006,11,93,506.5,90.25,91.8,41361752,1818
28-11-2006 0:00,2006,11,90.36,506.5,89.91,91.81,37039840,1819
27-11-2006 0:00,2006,11,92.51,506.5,89.5,89.54,38411382,1820
24-11-2006 0:00,2006,11,89.53,506.5,89.5,91.63,18538136,1821
22-11-2006 0:00,2006,11,88.99,506.5,87.85,90.31,24013531,1822
21-11-2006 0:00,2006,11,87.42,506.5,87.11,88.6,22274133,1823
20-11-2006 0:00,2006,11,85.4,506.5,85.2,86.47,20394365,1824
17-11-2006 0:00,2006,11,85.14,506.5,85,85.85,16667310,1825
16-11-2006 0:00,2006,11,84.87,506.5,84.62,85.61,24796743,1826
15-11-2006 0:00,2006,11,85.05,506.5,84,84.05,23522893,1827
14-11-2006 0:00,2006,11,84.8,506.5,83.9,85,21054939,1828
13-11-2006 0:00,2006,11,83.22,506.5,82.64,84.35,16105532,1829
10-11-2006 0:00,2006,11,83.55,506.5,82.5,83.12,13358721,1830
09-11-2006 0:00,2006,11,82.9,506.5,82.12,83.34,32973747,1831
08-11-2006 0:00,2006,11,80.02,506.5,79.89,82.45,24699702,1832
07-11-2006 0:00,2006,11,80.45,506.5,80.13,80.51,18788494,1833
06-11-2006 0:00,2006,11,78.95,506.5,78.43,79.71,15525782,1834
03-11-2006 0:00,2006,11,79.36,506.5,77.79,78.29,15426335,1835
02-11-2006 0:00,2006,11,78.92,506.5,78.5,78.98,16627341,1836
01-11-2006 0:00,2006,11,81.1,506.5,78.36,79.16,21866341,1837
31-10-2006 0:00,2006,10,81.45,506.5,80.23,81.08,17916251,1838
30-10-2006 0:00,2006,10,79.98,506.5,79.5,80.42,17855789,1839
27-10-2006 0:00,2006,10,81.75,506.5,80.01,80.41,21249650,1840
26-10-2006 0:00,2006,10,81.9,506.5,81.13,82.19,15460186,1841
25-10-2006 0:00,2006,10,81.35,506.5,81.01,81.68,17333103,1842
24-10-2006 0:00,2006,10,81.21,506.5,80.2,81.05,16546233,1843
23-10-2006 0:00,2006,10,79.99,506.5,79.75,81.46,29739356,1844
20-10-2006 0:00,2006,10,78.97,506.5,78.67,79.95,22847803,1845
19-10-2006 0:00,2006,10,79.26,506.5,78.16,78.99,54178768,1846
18-10-2006 0:00,2006,10,74.75,506.5,73.91,74.53,40963457,1847
17-10-2006 0:00,2006,10,75.04,506.5,74.04,74.29,17181889,1848
16-10-2006 0:00,2006,10,75.19,506.5,74.79,75.4,18177534,1849
13-10-2006 0:00,2006,10,75.63,506.5,74.74,75.02,24436550,1850
12-10-2006 0:00,2006,10,73.61,506.5,73.6,75.26,21184471,1851
11-10-2006 0:00,2006,10,73.42,506.5,72.6,73.23,20424229,1852
10-10-2006 0:00,2006,10,74.54,506.5,73.08,73.81,18990054,1853
09-10-2006 0:00,2006,10,73.8,506.5,73.53,74.63,15654745,1854
06-10-2006 0:00,2006,10,74.42,506.5,73.81,74.22,16678498,1855
05-10-2006 0:00,2006,10,74.53,506.5,74.13,74.83,24427857,1856
04-10-2006 0:00,2006,10,74.1,506.5,73.16,75.38,29977255,1857
03-10-2006 0:00,2006,10,74.45,506.5,73.19,74.08,28246373,1858
02-10-2006 0:00,2006,10,75.1,506.5,74.3,74.86,25466149,1859
29-09-2006 0:00,2006,9,77.11,506.5,76.68,76.98,14497437,1860
28-09-2006 0:00,2006,9,77.02,506.5,75.95,77.01,25862827,1861
27-09-2006 0:00,2006,9,77.17,506.5,75.82,76.41,28996626,1862
26-09-2006 0:00,2006,9,76.18,506.5,76.1,77.61,39670343,1863
25-09-2006 0:00,2006,9,73.81,506.5,73.72,75.75,30710124,1864
22-09-2006 0:00,2006,9,74.3,506.5,72.58,73,23778485,1865
21-09-2006 0:00,2006,9,75.25,506.5,74.02,74.65,28365486,1866
20-09-2006 0:00,2006,9,74.38,506.5,74.22,75.26,29393060,1867
19-09-2006 0:00,2006,9,74.1,506.5,72.8,73.77,25360678,1868
18-09-2006 0:00,2006,9,73.8,506.5,73.3,73.89,25190372,1869
15-09-2006 0:00,2006,9,74.6,506.5,73.29,74.1,35118880,1870
14-09-2006 0:00,2006,9,73.72,506.5,73.46,74.17,28655437,1871
13-09-2006 0:00,2006,9,72.85,506.5,72.3,74.2,40939698,1872
12-09-2006 0:00,2006,9,72.81,506.5,71.45,72.63,60194956,1873
11-09-2006 0:00,2006,9,72.43,506.5,71.42,72.5,33899923,1874
08-09-2006 0:00,2006,9,73.37,506.5,71.91,72.52,32003516,1875
07-09-2006 0:00,2006,9,70.6,506.5,70.25,72.8,45286595,1876
06-09-2006 0:00,2006,9,71.08,506.5,69.7,70.03,34793523,1877
05-09-2006 0:00,2006,9,68.97,506.5,68.55,71.48,36185360,1878
01-09-2006 0:00,2006,9,68.48,506.5,67.82,68.38,14593768,1879
31-08-2006 0:00,2006,8,67.28,506.5,66.66,67.85,20528728,1880
30-08-2006 0:00,2006,8,67.34,506.5,66.68,66.96,24295394,1881
29-08-2006 0:00,2006,8,66.99,506.5,65.12,66.48,33839847,1882
28-08-2006 0:00,2006,8,68.5,506.5,66.68,66.98,26365385,1883
25-08-2006 0:00,2006,8,67.34,506.5,67.31,68.75,19442399,1884
24-08-2006 0:00,2006,8,67.89,506.5,66.27,67.81,23401393,1885
23-08-2006 0:00,2006,8,68,506.5,66.94,67.31,19159786,1886
22-08-2006 0:00,2006,8,66.68,506.5,66.5,67.62,20614765,1887
21-08-2006 0:00,2006,8,67.3,506.5,66.15,66.56,18799894,1888
18-08-2006 0:00,2006,8,67.71,506.5,67.26,67.91,19155769,1889
17-08-2006 0:00,2006,8,68,506.5,67.18,67.59,20755486,1890
16-08-2006 0:00,2006,8,67.1,506.5,66.33,67.98,27910573,1891
15-08-2006 0:00,2006,8,65.34,506.5,64.8,66.45,30776194,1892
14-08-2006 0:00,2006,8,64.05,506.5,63.6,63.94,25630849,1893
11-08-2006 0:00,2006,8,63.24,506.5,62.58,63.65,27769040,1894
10-08-2006 0:00,2006,8,63.15,506.5,62.7,64.07,24922555,1895
09-08-2006 0:00,2006,8,65.49,506.5,63.4,63.59,34144146,1896
08-08-2006 0:00,2006,8,67.09,506.5,64.51,64.78,35639691,1897
07-08-2006 0:00,2006,8,67.72,506.5,66.31,67.21,44860684,1898
04-08-2006 0:00,2006,8,67.05,506.5,64.96,68.3,66185563,1899
03-08-2006 0:00,2006,8,67.91,506.5,67.81,69.59,30050087,1900
02-08-2006 0:00,2006,8,67.65,506.5,67.51,68.16,19676548,1901
01-08-2006 0:00,2006,8,67.2,506.5,65.94,67.18,25422342,1902
31-07-2006 0:00,2006,7,66.83,506.5,66.28,67.96,31896633,1903
28-07-2006 0:00,2006,7,63.94,506.5,63.5,65.59,24701342,1904
27-07-2006 0:00,2006,7,64.5,506.5,62.86,63.4,26253218,1905
26-07-2006 0:00,2006,7,62,506.5,61.68,63.87,32093907,1906
25-07-2006 0:00,2006,7,61.78,506.5,60.78,61.93,21045822,1907
24-07-2006 0:00,2006,7,61.26,506.5,60.43,61.42,25821004,1908
21-07-2006 0:00,2006,7,59.82,506.5,59.64,60.72,31860034,1909
20-07-2006 0:00,2006,7,60.99,506.5,59.72,60.5,70446830,1910
19-07-2006 0:00,2006,7,52.96,506.5,52.36,54.1,50133874,1911
18-07-2006 0:00,2006,7,53.16,506.5,51.85,52.9,35755729,1912
17-07-2006 0:00,2006,7,51.73,506.5,51.65,52.37,36594798,1913
14-07-2006 0:00,2006,7,52.5,506.5,50.16,50.67,35465535,1914
13-07-2006 0:00,2006,7,52.03,506.5,51.41,52.25,44639492,1915
12-07-2006 0:00,2006,7,55.17,506.5,52.92,52.96,33118840,1916
11-07-2006 0:00,2006,7,55.11,506.5,54.53,55.65,29477035,1917
10-07-2006 0:00,2006,7,55.7,506.5,54.5,55,18971433,1918
07-07-2006 0:00,2006,7,55.48,506.5,54.67,55.4,28549502,1919
06-07-2006 0:00,2006,7,57.09,506.5,55.61,55.77,22620152,1920
05-07-2006 0:00,2006,7,57.15,506.5,56.56,57,18530216,1921
03-07-2006 0:00,2006,7,57.52,506.5,57.34,57.95,6956169,1922
30-06-2006 0:00,2006,6,57.59,506.5,56.5,57.27,26451164,1923
29-06-2006 0:00,2006,6,56.76,506.5,56.39,58.97,31258941,1924
28-06-2006 0:00,2006,6,57.29,506.5,55.41,56.02,30395258,1925
27-06-2006 0:00,2006,6,59.09,506.5,57.4,57.43,19665400,1926
26-06-2006 0:00,2006,6,59.17,506.5,58.37,58.99,16661904,1927
23-06-2006 0:00,2006,6,59.72,506.5,58.73,58.83,23578607,1928
22-06-2006 0:00,2006,6,58.2,506.5,58.07,59.58,34551392,1929
21-06-2006 0:00,2006,6,57.74,506.5,57.3,57.86,30856077,1930
20-06-2006 0:00,2006,6,57.61,506.5,57.29,57.47,24036581,1931
19-06-2006 0:00,2006,6,57.83,506.5,57,57.2,25773905,1932
16-06-2006 0:00,2006,6,58.96,506.5,57.52,57.56,29939223,1933
15-06-2006 0:00,2006,6,57.3,506.5,56.75,59.38,42519228,1934
14-06-2006 0:00,2006,6,58.28,506.5,56.69,57.61,31371508,1935
13-06-2006 0:00,2006,6,57.61,506.5,57.36,58.33,38605066,1936
12-06-2006 0:00,2006,6,59.4,506.5,56.96,57,25642234,1937
09-06-2006 0:00,2006,6,61.18,506.5,59.1,59.24,27712815,1938
08-06-2006 0:00,2006,6,58.44,506.5,57.15,60.76,49911361,1939
07-06-2006 0:00,2006,6,60.1,506.5,58.35,58.56,26813938,1940
06-06-2006 0:00,2006,6,60.22,506.5,58.91,59.72,25933308,1941
05-06-2006 0:00,2006,6,61.15,506.5,59.97,60,21639826,1942
02-06-2006 0:00,2006,6,62.43,506.5,60.88,61.66,24496720,1943
01-06-2006 0:00,2006,6,59.85,506.5,59.52,62.17,33669043,1944
31-05-2006 0:00,2006,5,61.76,506.5,58.69,59.77,45755325,1945
30-05-2006 0:00,2006,5,63.29,506.5,61.22,61.22,20125338,1946
26-05-2006 0:00,2006,5,64.31,506.5,63.14,63.55,15464811,1947
25-05-2006 0:00,2006,5,64.26,506.5,63.29,64.33,16563319,1948
24-05-2006 0:00,2006,5,62.99,506.5,61.56,63.34,32722949,1949
23-05-2006 0:00,2006,5,64.86,506.5,63,63.15,24814061,1950
22-05-2006 0:00,2006,5,63.87,506.5,62.77,63.38,25680800,1951
19-05-2006 0:00,2006,5,63.26,506.5,62.82,64.51,35221586,1952
18-05-2006 0:00,2006,5,65.68,506.5,63.12,63.18,23524811,1953
17-05-2006 0:00,2006,5,64.7,506.5,64.07,65.26,26941146,1954
16-05-2006 0:00,2006,5,68.1,506.5,64.75,64.98,33470860,1955
15-05-2006 0:00,2006,5,67.37,506.5,67.12,67.79,18921051,1956
12-05-2006 0:00,2006,5,67.85,506.5,66.86,67.7,22926807,1957
11-05-2006 0:00,2006,5,70.8,506.5,67.55,68.15,29032268,1958
10-05-2006 0:00,2006,5,71.29,506.5,69.61,70.6,16695914,1959
09-05-2006 0:00,2006,5,71.82,506.5,70.62,71.03,18989943,1960
08-05-2006 0:00,2006,5,72.99,506.5,71.72,71.89,21247638,1961
05-05-2006 0:00,2006,5,71.86,506.5,71.15,71.89,20141642,1962
04-05-2006 0:00,2006,5,71.22,506.5,70.46,71.13,30731575,1963
03-05-2006 0:00,2006,5,71.83,506.5,70.18,71.14,24546221,1964
02-05-2006 0:00,2006,5,70.15,506.5,70.11,71.62,27569881,1965
01-05-2006 0:00,2006,5,70.77,506.5,69.16,69.6,26806922,1966
28-04-2006 0:00,2006,4,69.38,506.5,69.2,70.39,27148437,1967
27-04-2006 0:00,2006,4,67.73,506.5,67.35,69.36,30214948,1968
26-04-2006 0:00,2006,4,66.65,506.5,66.4,68.15,25391443,1969
25-04-2006 0:00,2006,4,65.96,506.5,65.56,66.17,18896303,1970
24-04-2006 0:00,2006,4,66.85,506.5,65.5,65.75,25255211,1971
21-04-2006 0:00,2006,4,68.19,506.5,66.47,67.04,28186439,1972
20-04-2006 0:00,2006,4,69.51,506.5,66.2,67.63,59549808,1973
19-04-2006 0:00,2006,4,66.82,506.5,65.47,65.65,39001359,1974
18-04-2006 0:00,2006,4,65.04,506.5,64.79,66.22,28394581,1975
17-04-2006 0:00,2006,4,66.51,506.5,64.35,64.81,25797034,1976
13-04-2006 0:00,2006,4,66.34,506.5,65.81,66.47,26246687,1977
12-04-2006 0:00,2006,4,68.01,506.5,66.3,66.71,26444063,1978
11-04-2006 0:00,2006,4,68.99,506.5,67.07,67.99,33553596,1979
10-04-2006 0:00,2006,4,70.29,506.5,68.45,68.67,32287692,1980
07-04-2006 0:00,2006,4,70.93,506.5,68.47,69.79,55192257,1981
06-04-2006 0:00,2006,4,68.3,506.5,68.2,71.24,95145996,1982
05-04-2006 0:00,2006,4,64.71,506.5,64.15,67.21,79819347,1983
04-04-2006 0:00,2006,4,62.1,506.5,61.05,61.17,33294621,1984
03-04-2006 0:00,2006,4,63.67,506.5,62.61,62.65,29150123,1985
31-03-2006 0:00,2006,3,63.25,506.5,62.24,62.72,29113658,1986
30-03-2006 0:00,2006,3,62.82,506.5,61.53,62.75,49678962,1987
29-03-2006 0:00,2006,3,59.13,506.5,57.67,62.33,83839008,1988
28-03-2006 0:00,2006,3,59.63,506.5,58.25,58.71,48944176,1989
27-03-2006 0:00,2006,3,60.35,506.5,59.4,59.51,39601685,1990
24-03-2006 0:00,2006,3,60.25,506.5,59.03,59.96,38293616,1991
23-03-2006 0:00,2006,3,61.82,506.5,59.61,60.16,51054888,1992
22-03-2006 0:00,2006,3,62.16,506.5,61.27,61.67,48087166,1993
21-03-2006 0:00,2006,3,64.29,506.5,61.39,61.81,48048714,1994
20-03-2006 0:00,2006,3,65.22,506.5,63.87,63.99,21627764,1995
17-03-2006 0:00,2006,3,64.75,506.5,64.11,64.66,29048435,1996
16-03-2006 0:00,2006,3,66.85,506.5,64.3,64.31,26784532,1997
15-03-2006 0:00,2006,3,67.71,506.5,65.52,66.23,31867959,1998
14-03-2006 0:00,2006,3,65.77,506.5,65.5,67.32,22943719,1999
13-03-2006 0:00,2006,3,65.05,506.5,64.79,65.68,30764806,2000
10-03-2006 0:00,2006,3,64.01,506.5,62.45,63.19,37264135,2001
09-03-2006 0:00,2006,3,65.98,506.5,63.81,63.93,28580984,2002
08-03-2006 0:00,2006,3,66.29,506.5,65.35,65.66,23337563,2003
07-03-2006 0:00,2006,3,65.76,506.5,65.08,66.31,31178877,2004
06-03-2006 0:00,2006,3,67.69,506.5,64.94,65.48,32618014,2005
03-03-2006 0:00,2006,3,69.4,506.5,67.53,67.72,26350536,2006
02-03-2006 0:00,2006,3,68.98,506.5,68.67,69.61,22342316,2007
01-03-2006 0:00,2006,3,68.84,506.5,68.02,69.1,27281381,2008
28-02-2006 0:00,2006,2,71.58,506.5,68.1,68.49,45267685,2009
27-02-2006 0:00,2006,2,71.99,506.5,70.65,70.99,28263454,2010
24-02-2006 0:00,2006,2,72.14,506.5,71.2,71.46,19099420,2011
23-02-2006 0:00,2006,2,71.79,506.5,71.43,71.75,30625253,2012
21-02-2006 0:00,2006,2,70.59,506.5,68.68,69.08,27848825,2014
17-02-2006 0:00,2006,2,70.3,506.5,69.61,70.29,20571381,2015
16-02-2006 0:00,2006,2,69.91,506.5,69.48,70.57,34069382,2016
15-02-2006 0:00,2006,2,67.16,506.5,66.75,69.22,41430019,2017
14-02-2006 0:00,2006,2,65.1,506.5,65,67.64,41468371,2018
13-02-2006 0:00,2006,2,66.63,506.5,64.64,64.71,31558266,2019
10-02-2006 0:00,2006,2,65.18,506.5,62.9,67.31,62874132,2020
09-02-2006 0:00,2006,2,69.1,506.5,64.53,64.95,41078352,2021
08-02-2006 0:00,2006,2,68.49,506.5,66,68.81,34045200,2022
07-02-2006 0:00,2006,2,68.27,506.5,66.68,67.6,49615481,2023
06-02-2006 0:00,2006,2,72.02,506.5,66.74,67.3,59008358,2024
03-02-2006 0:00,2006,2,72.24,506.5,71.04,71.85,24720088,2025
02-02-2006 0:00,2006,2,75.1,506.5,72.05,72.1,25271206,2026
01-02-2006 0:00,2006,2,74.95,506.5,74.64,75.42,18619393,2027
31-01-2006 0:00,2006,1,75.5,506.5,73.75,75.51,32626535,2028
30-01-2006 0:00,2006,1,71.17,506.5,70.87,75,49942893,2029
27-01-2006 0:00,2006,1,72.95,506.5,71.1,72.03,34085315,2030
26-01-2006 0:00,2006,1,74.53,506.5,71.93,72.33,42228441,2031
25-01-2006 0:00,2006,1,77.39,506.5,73.25,74.2,45574277,2032
24-01-2006 0:00,2006,1,78.76,506.5,75.77,76.04,40808839,2033
23-01-2006 0:00,2006,1,76.1,506.5,76,77.67,37848941,2034
20-01-2006 0:00,2006,1,79.28,506.5,75.83,76.09,40662121,2035
19-01-2006 0:00,2006,1,81.25,506.5,78.74,79.04,60585718,2036
18-01-2006 0:00,2006,1,83.08,506.5,81.85,82.49,43325643,2037
17-01-2006 0:00,2006,1,85.7,506.5,83.87,84.71,29887895,2038
13-01-2006 0:00,2006,1,84.99,506.5,84.6,85.59,27736199,2039
12-01-2006 0:00,2006,1,84.97,506.5,83.62,84.29,45743138,2040
11-01-2006 0:00,2006,1,83.84,506.5,82.59,83.9,53364126,2041
10-01-2006 0:00,2006,1,76.25,506.5,75.83,80.86,81441178,2042
09-01-2006 0:00,2006,1,76.73,506.5,75.74,76.05,24123032,2043
06-01-2006 0:00,2006,1,75.25,506.5,74.55,76.3,25162762,2044
05-01-2006 0:00,2006,1,74.83,506.5,73.75,74.38,16056583,2045
04-01-2006 0:00,2006,1,75.13,506.5,74.5,74.97,22175087,2046
03-01-2006 0:00,2006,1,72.38,506.5,72.25,74.75,28836148,2047
30-12-2005 0:00,2005,12,70.91,506.5,70.34,71.89,22297864,2048
29-12-2005 0:00,2005,12,73.78,506.5,71.42,71.45,17509178,2049
28-12-2005 0:00,2005,12,74.47,506.5,73.32,73.57,14240701,2050
27-12-2005 0:00,2005,12,74,506.5,73.95,74.23,21103452,2051
23-12-2005 0:00,2005,12,74.17,506.5,73.3,73.35,8209170,2052
22-12-2005 0:00,2005,12,73.91,506.5,73.6,74.02,13238187,2053
21-12-2005 0:00,2005,12,72.6,506.5,72.54,73.5,16990517,2054
20-12-2005 0:00,2005,12,71.62,506.5,71.12,72.11,17110980,2055
19-12-2005 0:00,2005,12,71.11,506.5,71.04,71.38,18909534,2056
16-12-2005 0:00,2005,12,72.14,506.5,71.06,71.11,23970393,2057
15-12-2005 0:00,2005,12,72.68,506.5,71.35,72.18,20044463,2058
14-12-2005 0:00,2005,12,72.53,506.5,70.27,72.01,51811237,2059
13-12-2005 0:00,2005,12,74.85,506.5,74.21,74.98,17636254,2060
12-12-2005 0:00,2005,12,74.87,506.5,74.56,74.91,18762459,2061
09-12-2005 0:00,2005,12,74.21,506.5,73.35,74.33,19839450,2062
08-12-2005 0:00,2005,12,73.2,506.5,72.6,74.08,28231408,2063
07-12-2005 0:00,2005,12,74.23,506.5,73.12,73.95,24267084,2064
06-12-2005 0:00,2005,12,73.93,506.5,73.35,74.05,30608181,2065
05-12-2005 0:00,2005,12,71.95,506.5,71.49,71.82,20875144,2066
02-12-2005 0:00,2005,12,72.27,506.5,70.7,72.63,31991473,2067
01-12-2005 0:00,2005,12,68.95,506.5,68.81,71.6,29031862,2068
30-11-2005 0:00,2005,11,68.43,506.5,67.52,67.82,21274032,2069
29-11-2005 0:00,2005,11,69.99,506.5,67.35,68.1,31836885,2070
28-11-2005 0:00,2005,11,70.72,506.5,69.07,69.66,36375636,2071
25-11-2005 0:00,2005,11,67.66,506.5,67.5,69.34,14107579,2072
23-11-2005 0:00,2005,11,66.88,506.5,66.69,67.11,17351826,2073
22-11-2005 0:00,2005,11,64.84,506.5,64.52,66.52,19301264,2074
21-11-2005 0:00,2005,11,64.82,506.5,63.72,64.96,18275366,2075
18-11-2005 0:00,2005,11,65.31,506.5,64.37,64.56,18748695,2076
17-11-2005 0:00,2005,11,65.59,506.5,64.25,64.52,24150200,2077
16-11-2005 0:00,2005,11,63.15,506.5,63.09,64.95,28018433,2078
15-11-2005 0:00,2005,11,61.6,506.5,61.46,62.28,19310083,2079
14-11-2005 0:00,2005,11,61.54,506.5,60.91,61.45,13212712,2080
11-11-2005 0:00,2005,11,61.54,506.5,61.34,61.54,15196067,2081
